,0
16204,28.9825
16205,15.5925
16206,7.125
16207,0.5725
16208,0.05
16209,0.0
16210,0.0
16211,0.0
16212,0.0
16213,0.0
16214,0.0
16215,0.0
16216,0.0
16217,0.0
16218,0.0
16219,0.0
16220,0.0
16221,0.0
16222,0.0
16223,0.0
16224,0.0
16225,0.0
16226,0.0
16227,0.0
16228,0.0
16229,0.0
16230,0.0
16231,0.0
16232,0.0
16233,0.0
16234,0.0
16235,0.0
16236,0.0
16237,0.0
16238,0.0
16239,0.0
16240,0.0
16241,0.0
16242,0.0
16243,0.0
16244,0.0
16245,0.0
16246,0.0
16247,0.0
16248,0.0
16249,0.0
16250,0.0
16251,0.0
16252,0.0
16253,2.5875
16254,4.76
16255,14.225
16256,22.2275
16257,38.6825
16258,52.0775
16259,67.0125
16260,84.6075
16261,104.955
16262,121.9025
16263,143.305
16264,115.035
16265,148.935
16266,205.685
16267,192.615
16268,206.9725
16269,223.795
16270,243.96
16271,269.8575
16272,279.18
16273,277.17
16274,284.9575
16275,285.525
16276,290.9
16277,296.235
16278,294.2275
16279,293.5175
16280,290.3075
16281,284.97
16282,287.2675
16283,287.54
16284,282.0875
16285,274.955
16286,266.1
16287,254.89
16288,244.9425
16289,241.8525
16290,220.3875
16291,196.8875
16292,180.7675
16293,155.1225
16294,120.465
16295,108.375
16296,94.4925
16297,60.6725
16298,44.7325
16299,31.515
16300,19.045
16301,13.7925
16302,4.325
16303,0.26
16304,0.0
16305,0.0
16306,0.0
16307,0.0
16308,0.0
16309,0.0
16310,0.0
16311,0.0
16312,0.0
16313,0.0
16314,0.0
16315,0.0
16316,0.0
16317,0.0
16318,0.0
16319,0.0
16320,0.0
16321,0.0
16322,0.0
16323,0.0
16324,0.0
16325,0.0
16326,0.0
16327,0.0
16328,0.0
16329,0.0
16330,0.0
16331,0.0
16332,0.0
16333,0.0
16334,0.0
16335,0.0
16336,0.0
16337,0.0
16338,0.0
16339,0.0
16340,0.0
16341,0.0
16342,0.0
16343,0.0
16344,0.0
16345,0.0
16346,0.0
16347,0.0
16348,0.0125
16349,0.51
16350,4.46
16351,10.83
16352,22.615
16353,34.145
16354,54.2525
16355,71.9875
16356,81.665
16357,100.8575
16358,119.0775
16359,140.18
16360,165.1625
16361,171.06
16362,199.115
16363,230.1375
16364,242.2925
16365,249.0425
16366,251.545
16367,263.7875
16368,275.345
16369,278.8475
16370,282.045
16371,284.96
16372,287.5075
16373,287.8325
16374,287.6225
16375,287.24
16376,282.05
16377,280.86
16378,275.4075
16379,269.205
16380,263.2975
16381,257.305
16382,245.7775
16383,238.94
16384,226.7
16385,210.5625
16386,195.3625
16387,178.0175
16388,159.485
16389,144.2375
16390,123.56
16391,104.5225
16392,86.4525
16393,66.1575
16394,50.135
16395,32.6075
16396,18.66
16397,10.4225
16398,3.4875
16399,0.12
16400,0.0
16401,0.0
16402,0.0
16403,0.0
16404,0.0
16405,0.0
16406,0.0
16407,0.0
16408,0.0
16409,0.0
16410,0.0
16411,0.0
16412,0.0
16413,0.0
16414,0.0
16415,0.0
16416,0.0
16417,0.0
16418,0.0
16419,0.0
16420,0.0
16421,0.0
16422,0.0
16423,0.0
16424,0.0
16425,0.0
16426,0.0
16427,0.0
16428,0.0
16429,0.0
16430,0.0
16431,0.0
16432,0.0
16433,0.0
16434,0.0
16435,0.0
16436,0.0
16437,0.0
16438,0.0
16439,0.0
16440,0.0
16441,0.0
16442,0.0
16443,0.0
16444,0.0
16445,0.3625
16446,4.2625
16447,11.085
16448,20.305
16449,30.5975
16450,44.5625
16451,59.7375
16452,77.8675
16453,96.7075
16454,109.1625
16455,129.13
16456,147.26
16457,171.84
16458,193.4575
16459,212.34
16460,224.6075
16461,236.5725
16462,245.3925
16463,254.0375
16464,258.2625
16465,266.3075
16466,269.675
16467,272.99
16468,278.13
16469,276.06
16470,278.2125
16471,275.24
16472,272.5725
16473,269.71
16474,266.4125
16475,260.4025
16476,254.19
16477,247.655
16478,236.66
16479,227.21
16480,213.85
16481,198.7425
16482,184.195
16483,166.8375
16484,149.145
16485,133.685
16486,115.895
16487,97.89
16488,79.9325
16489,64.375
16490,46.9125
16491,32.39
16492,18.3975
16493,8.2675
16494,3.775
16495,0.1725
16496,0.0
16497,0.0
16498,0.0
16499,0.0
16500,0.0
16501,0.0
16502,0.0
16503,0.0
16504,0.0
16505,0.0
16506,0.0
16507,0.0
16508,0.0
16509,0.0
16510,0.0
16511,0.0
16512,0.0
16513,0.0
16514,0.0
16515,0.0
16516,0.0
16517,0.0
16518,0.0
16519,0.0
16520,0.0
16521,0.0
16522,0.0
16523,0.0
16524,0.0
16525,0.0
16526,0.0
16527,0.0
16528,0.0
16529,0.0
16530,0.0
16531,0.0
16532,0.0
16533,0.0
16534,0.0
16535,0.0
16536,0.0
16537,0.0
16538,0.0
16539,0.0
16540,0.0
16541,2.365
16542,1.5375
16543,10.3625
16544,17.3825
16545,27.945
16546,44.24
16547,61.4225
16548,77.26
16549,91.22
16550,107.9725
16551,128.72
16552,149.4425
16553,174.8225
16554,197.38
16555,213.405
16556,226.975
16557,239.18
16558,248.3675
16559,257.475
16560,263.8875
16561,272.225
16562,278.515
16563,279.3275
16564,286.8425
16565,285.1825
16566,287.52
16567,284.8625
16568,281.5975
16569,278.43
16570,275.1825
16571,269.23
16572,263.25
16573,254.2425
16574,245.39
16575,236.1675
16576,224.2025
16577,209.825
16578,194.69
16579,177.455
16580,160.025
16581,141.82
16582,126.015
16583,105.4875
16584,86.7775
16585,68.5625
16586,50.6275
16587,33.425
16588,18.1675
16589,9.7775
16590,1.25
16591,0.1725
16592,0.0
16593,0.0
16594,0.0
16595,0.0
16596,0.0
16597,0.0
16598,0.0
16599,0.0
16600,0.0
16601,0.0
16602,0.0
16603,0.0
16604,0.0
16605,0.0
16606,0.0
16607,0.0
16608,0.0
16609,0.0
16610,0.0
16611,0.0
16612,0.0
16613,0.0
16614,0.0
16615,0.0
16616,0.0
16617,0.0
16618,0.0
16619,0.0
16620,0.0
16621,0.0
16622,0.0
16623,0.0
16624,0.0
16625,0.0
16626,0.0
16627,0.0
16628,0.0
16629,0.0
16630,0.0
16631,0.0
16632,0.0
16633,0.0
16634,0.0
16635,0.0
16636,0.0
16637,0.14
16638,3.61
16639,7.69
16640,16.4275
16641,27.1175
16642,45.9925
16643,61.3075
16644,77.135
16645,91.31
16646,107.985
16647,130.8225
16648,148.535
16649,170.45
16650,191.8375
16651,210.005
16652,223.6375
16653,233.295
16654,242.4325
16655,248.53
16656,254.6225
16657,263.085
16658,266.6875
16659,272.0225
16660,272.5475
16661,272.92
16662,272.575
16663,272.965
16664,272.31
16665,266.945
16666,263.4
16667,257.4025
16668,248.9775
16669,242.7225
16670,235.855
16671,221.825
16672,212.845
16673,196.235
16674,181.5025
16675,166.3075
16676,149.035
16677,133.765
16678,115.9425
16679,97.9175
16680,80.07
16681,64.4475
16682,46.85
16683,31.9425
16684,15.2825
16685,7.4125
16686,3.225
16687,0.09
16688,0.0
16689,0.0
16690,0.0
16691,0.0
16692,0.0
16693,0.0
16694,0.0
16695,0.0
16696,0.0
16697,0.0
16698,0.0
16699,0.0
16700,0.0
16701,0.0
16702,0.0
16703,0.0
16704,0.0
16705,0.0
16706,0.0
16707,0.0
16708,0.0
16709,0.0
16710,0.0
16711,0.0
16712,0.0
16713,0.0
16714,0.0
16715,0.0
16716,0.0
16717,0.0
16718,0.0
16719,0.0
16720,0.0
16721,0.0
16722,0.0
16723,0.0
16724,0.0
16725,0.0
16726,0.0
16727,0.0
16728,0.0
16729,0.0
16730,0.0
16731,0.0
16732,0.0
16733,0.0375
16734,0.81
16735,6.94
16736,11.6025
16737,21.4225
16738,29.585
16739,43.2775
16740,55.2575
16741,72.81
16742,85.87
16743,102.0525
16744,117.015
16745,137.96
16746,169.375
16747,198.7275
16748,213.9825
16749,227.2075
16750,236.8275
16751,245.3675
16752,251.1175
16753,254.75
16754,260.4975
16755,264.1575
16756,268.8925
16757,266.84
16758,266.4225
16759,266.335
16760,264.0925
16761,263.0425
16762,257.845
16763,251.3175
16764,245.4775
16765,239.065
16766,230.18
16767,218.15
16768,206.4275
16769,191.885
16770,177.52
16771,162.805
16772,145.615
16773,130.055
16774,112.1725
16775,94.47
16776,76.6025
16777,61.0025
16778,43.6525
16779,28.1575
16780,13.9
16781,4.5725
16782,0.6625
16783,0.025
16784,0.0
16785,0.0
16786,0.0
16787,0.0
16788,0.0
16789,0.0
16790,0.0
16791,0.0
16792,0.0
16793,0.0
16794,0.0
16795,0.0
16796,0.0
16797,0.0
16798,0.0
16799,0.0
16800,0.0
16801,0.0
16802,0.0
16803,0.0
16804,0.0
16805,0.0
16806,0.0
16807,0.0
16808,0.0
16809,0.0
16810,0.0
16811,0.0
16812,0.0
16813,0.0
16814,0.0
16815,0.0
16816,0.0
16817,0.0
16818,0.0
16819,0.0
16820,0.0
16821,0.0
16822,0.0
16823,0.0
16824,0.0
16825,0.0
16826,0.0
16827,0.0
16828,0.0
16829,0.025
16830,2.8675
16831,4.6825
16832,11.3125
16833,14.4325
16834,22.825
16835,28.9375
16836,34.4225
16837,40.9675
16838,41.0725
16839,47.8125
16840,76.2975
16841,101.1975
16842,152.4975
16843,125.5675
16844,98.9475
16845,201.75
16846,177.2325
16847,177.665
16848,138.4975
16849,170.5175
16850,129.485
16851,108.51
16852,97.6525
16853,73.4
16854,61.545
16855,29.0775
16856,136.9
16857,54.435
16858,36.19
16859,97.5925
16860,65.53
16861,25.2525
16862,22.595
16863,25.3375
16864,57.865
16865,65.405
16866,68.6625
16867,82.475
16868,69.5025
16869,64.325
16870,41.1275
16871,49.8175
16872,65.8525
16873,57.9175
16874,33.14
16875,17.5825
16876,6.9975
16877,0.7275
16878,0.12
16879,0.0
16880,0.0
16881,0.0
16882,0.0
16883,0.0
16884,0.0
16885,0.0
16886,0.0
16887,0.0
16888,0.0
16889,0.0
16890,0.0
16891,0.0
16892,0.0
16893,0.0
16894,0.0
16895,0.0
16896,0.0
16897,0.0
16898,0.0
16899,0.0
16900,0.0
16901,0.0
16902,0.0
16903,0.0
16904,0.0
16905,0.0
16906,0.0
16907,0.0
16908,0.0
16909,0.0
16910,0.0
16911,0.0
16912,0.0
16913,0.0
16914,0.0
16915,0.0
16916,0.0
16917,0.0
16918,0.0
16919,0.0
16920,0.0
16921,0.0
16922,0.0
16923,0.0
16924,0.0
16925,0.0125
16926,0.815
16927,6.775
16928,11.075
16929,31.4
16930,29.645
16931,39.76
16932,78.185
16933,104.17
16934,101.385
16935,106.755
16936,139.6375
16937,149.775
16938,186.09
16939,212.1625
16940,203.72
16941,195.74
16942,235.65
16943,258.27
16944,187.8275
16945,281.26
16946,232.1525
16947,155.7975
16948,145.0225
16949,119.185
16950,118.9375
16951,151.0
16952,181.8075
16953,162.2975
16954,125.8425
16955,58.02
16956,55.4025
16957,97.3825
16958,71.9475
16959,87.0725
16960,79.32
16961,111.125
16962,135.31
16963,127.72
16964,87.09
16965,25.51
16966,17.125
16967,114.9825
16968,87.3975
16969,53.2975
16970,26.1725
16971,17.3025
16972,10.8075
16973,1.23
16974,0.0375
16975,0.0
16976,0.0
16977,0.0
16978,0.0
16979,0.0
16980,0.0
16981,0.0
16982,0.0
16983,0.0
16984,0.0
16985,0.0
16986,0.0
16987,0.0
16988,0.0
16989,0.0
16990,0.0
16991,0.0
16992,0.0
16993,0.0
16994,0.0
16995,0.0
16996,0.0
16997,0.0
16998,0.0
16999,0.0
17000,0.0
17001,0.0
17002,0.0
17003,0.0
17004,0.0
17005,0.0
17006,0.0
17007,0.0
17008,0.0
17009,0.0
17010,0.0
17011,0.0
17012,0.0
17013,0.0
17014,0.0
17015,0.0
17016,0.0
17017,0.0
17018,0.0
17019,0.0
17020,0.0
17021,0.0
17022,3.52
17023,8.4175
17024,21.6925
17025,29.005
17026,19.0275
17027,23.42
17028,40.15
17029,51.5975
17030,48.265
17031,78.1025
17032,103.6325
17033,167.335
17034,129.375
17035,129.01
17036,85.4375
17037,80.9475
17038,232.0575
17039,88.335
17040,95.815
17041,97.055
17042,128.955
17043,119.0925
17044,102.94
17045,159.12
17046,118.285
17047,62.975
17048,72.915
17049,100.475
17050,92.6375
17051,55.39
17052,94.9575
17053,56.1775
17054,88.365
17055,55.8
17056,106.76
17057,36.5825
17058,81.2725
17059,115.3925
17060,91.125
17061,41.4375
17062,71.34
17063,62.5625
17064,39.8675
17065,16.2675
17066,7.89
17067,3.8525
17068,4.25
17069,2.7475
17070,0.0
17071,0.0
17072,0.0
17073,0.0
17074,0.0
17075,0.0
17076,0.0
17077,0.0
17078,0.0
17079,0.0
17080,0.0
17081,0.0
17082,0.0
17083,0.0
17084,0.0
17085,0.0
17086,0.0
17087,0.0
17088,0.0
17089,0.0
17090,0.0
17091,0.0
17092,0.0
17093,0.0
17094,0.0
17095,0.0
17096,0.0
17097,0.0
17098,0.0
17099,0.0
17100,0.0
17101,0.0
17102,0.0
17103,0.0
17104,0.0
17105,0.0
17106,0.0
17107,0.0
17108,0.0
17109,0.0
17110,0.0
17111,0.0
17112,0.0
17113,0.0
17114,0.0
17115,0.0
17116,0.0
17117,0.0
17118,3.9425
17119,22.305
17120,5.29750002
17121,2.74
17122,4.887500003
17123,21.46
17124,23.0425
17125,41.1975
17126,47.275
17127,67.745
17128,28.545
17129,56.4075
17130,175.655
17131,206.77
17132,224.2075
17133,220.38
17134,266.36
17135,237.12
17136,126.04
17137,21.445
17138,79.05
17139,295.9875
17140,283.0875
17141,280.4175
17142,267.595
17143,58.615
17144,142.92
17145,157.95
17146,232.74
17147,135.3725
17148,246.0625
17149,188.0725
17150,129.8025
17151,131.335
17152,211.055
17153,163.3225
17154,122.045
17155,134.9475
17156,127.93
17157,126.43
17158,76.4825
17159,69.16
17160,53.3225
17161,39.7325
17162,22.2675
17163,10.82
17164,3.9225
17165,0.2725
17166,0.0
17167,0.0
17168,0.0
17169,0.0
17170,0.0
17171,0.0
17172,0.0
17173,0.0
17174,0.0
17175,0.0
17176,0.0
17177,0.0
17178,0.0
17179,0.0
17180,0.0
17181,0.0
17182,0.0
17183,0.0
17184,0.0
17185,0.0
17186,0.0
17187,0.0
17188,0.0
17189,0.0
17190,0.0
17191,0.0
17192,0.0
17193,0.0
17194,0.0
17195,0.0
17196,0.0
17197,0.0
17198,0.0
17199,0.0
17200,0.0
17201,0.0
17202,0.0
17203,0.0
17204,0.0
17205,0.0
17206,0.0
17207,0.0
17208,0.0
17209,0.0
17210,0.0
17211,0.0
17212,0.0
17213,0.0
17214,0.0
17215,0.1275
17216,3.935
17217,4.03
17218,4.9775
17219,21.1
17220,25.6175
17221,22.685
17222,25.0025
17223,69.1825
17224,54.895
17225,82.955
17226,47.02
17227,83.4025
17228,210.84
17229,193.6375
17230,149.83
17231,206.5925
17232,121.68
17233,98.5325
17234,168.705
17235,113.6075
17236,116.0625
17237,149.9875
17238,171.7125
17239,221.195
17240,176.745
17241,254.325
17242,187.915
17243,245.4175
17244,230.0575
17245,151.8025
17246,76.305
17247,86.0075
17248,73.25
17249,57.6725
17250,47.13
17251,32.755
17252,32.3875
17253,22.185
17254,17.73
17255,10.9975
17256,4.2425
17257,4.255
17258,3.2325
17259,0.7275
17260,0.26
17261,0.025
17262,0.0
17263,0.0
17264,0.0
17265,0.0
17266,0.0
17267,0.0
17268,0.0
17269,0.0
17270,0.0
17271,0.0
17272,0.0
17273,0.0
17274,0.0
17275,0.0
17276,0.0
17277,0.0
17278,0.0
17279,0.0
17280,0.0
17281,0.0
17282,0.0
17283,0.0
17284,0.0
17285,0.0
17286,0.0
17287,0.0
17288,0.0
17289,0.0
17290,0.0
17291,0.0
17292,0.0
17293,0.0
17294,0.0
17295,0.0
17296,0.0
17297,0.0
17298,0.0
17299,0.0
17300,0.0
17301,0.0
17302,0.0
17303,0.0
17304,0.0
17305,0.0
17306,0.0
17307,0.0
17308,0.0
17309,0.0
17310,0.0
17311,0.0
17312,0.0125
17313,0.1125
17314,0.175
17315,0.2975
17316,3.1175
17317,0.9975
17318,6.4875
17319,1.7025
17320,6.65
17321,4.715
17322,10.7175
17323,14.5625
17324,10.505
17325,7.965
17326,11.9525
17327,29.67
17328,22.4775
17329,13.7775
17330,12.245
17331,18.6
17332,14.7175
17333,21.59
17334,21.775
17335,25.18
17336,15.7375
17337,21.715
17338,21.945
17339,22.2875
17340,14.94
17341,15.83
17342,27.8975
17343,8.5975
17344,10.0025
17345,8.1625
17346,7.1125
17347,4.3175
17348,6.9925
17349,1.34
17350,3.1875
17351,0.785
17352,3.1625
17353,0.5675
17354,0.485
17355,0.0625
17356,0.0125
17357,0.0
17358,0.0
17359,0.0
17360,0.0
17361,0.0
17362,0.0
17363,0.0
17364,0.0
17365,0.0
17366,0.0
17367,0.0
17368,0.0
17369,0.0
17370,0.0
17371,0.0
17372,0.0
17373,0.0
17374,0.0
17375,0.0
17376,0.0
17377,0.0
17378,0.0
17379,0.0
17380,0.0
17381,0.0
17382,0.0
17383,0.0
17384,0.0
17385,0.0
17386,0.0
17387,0.0
17388,0.0
17389,0.0
17390,0.0
17391,0.0
17392,0.0
17393,0.0
17394,0.0
17395,0.0
17396,0.0
17397,0.0
17398,0.0
17399,0.0
17400,0.0
17401,0.0
17402,0.0
17403,0.0
17404,0.0
17405,0.0
17406,0.165
17407,3.5525
17408,7.855
17409,17.1325
17410,17.86
17411,37.55
17412,61.795
17413,72.7925
17414,86.5225
17415,105.645
17416,107.17
17417,157.0675
17418,171.395
17419,187.165
17420,232.7525
17421,269.315
17422,274.225
17423,152.56
17424,169.5175
17425,149.37
17426,246.3375
17427,252.9525
17428,236.48
17429,169.56
17430,275.54
17431,180.535
17432,226.71
17433,115.86
17434,147.5775
17435,169.22
17436,226.1525
17437,222.2975
17438,137.4825
17439,119.5725
17440,79.95
17441,119.5675
17442,91.04
17443,118.52
17444,81.035
17445,46.7575
17446,48.0675
17447,25.265
17448,24.855
17449,18.74
17450,10.25
17451,4.19
17452,0.8925
17453,2.64
17454,0.0
17455,0.0
17456,0.0
17457,0.0
17458,0.0
17459,0.0
17460,0.0
17461,0.0
17462,0.0
17463,0.0
17464,0.0
17465,0.0
17466,0.0
17467,0.0
17468,0.0
17469,0.0
17470,0.0
17471,0.0
17472,0.0
17473,0.0
17474,0.0
17475,0.0
17476,0.0
17477,0.0
17478,0.0
17479,0.0
17480,0.0
17481,0.0
17482,0.0
17483,0.0
17484,0.0
17485,0.0
17486,0.0
17487,0.0
17488,0.0
17489,0.0
17490,0.0
17491,0.0
17492,0.0
17493,0.0
17494,0.0
17495,0.0
17496,0.0
17497,0.0
17498,0.0
17499,0.0
17500,0.0
17501,0.0
17502,0.2725
17503,1.5775
17504,7.0425
17505,7.495
17506,3.915
17507,8.0
17508,7.1325
17509,16.23
17510,29.8975
17511,29.7525
17512,25.585
17513,52.29
17514,59.835
17515,80.73
17516,103.415
17517,143.4375
17518,80.0775
17519,83.3975
17520,120.5175
17521,126.655
17522,93.33
17523,51.405
17524,57.3525
17525,159.9025
17526,118.67
17527,97.98
17528,44.01
17529,80.345
17530,140.3825
17531,153.4225
17532,142.665
17533,95.025
17534,90.5675
17535,72.13
17536,65.6175
17537,75.85
17538,84.3475
17539,101.4775
17540,98.02
17541,87.1575
17542,65.1175
17543,44.585
17544,31.85
17545,25.72
17546,15.3375
17547,7.515
17548,3.31
17549,0.0625
17550,0.0
17551,0.0
17552,0.0
17553,0.0
17554,0.0
17555,0.0
17556,0.0
17557,0.0
17558,0.0
17559,0.0
17560,0.0
17561,0.0
17562,0.0
17563,0.0
17564,0.0
17565,0.0
17566,0.0
17567,0.0
17568,0.0
17569,0.0
17570,0.0
17571,0.0
17572,0.0
17573,0.0
17574,0.0
17575,0.0
17576,0.0
17577,0.0
17578,0.0
17579,0.0
17580,0.0
17581,0.0
17582,0.0
17583,0.0
17584,0.0
17585,0.0
17586,0.0
17587,0.0
17588,0.0
17589,0.0
17590,0.0
17591,0.0
17592,0.0
17593,0.0
17594,0.0
17595,0.0
17596,0.0
17597,0.0
17598,0.0
17599,0.0375
17600,0.925
17601,7.47
17602,15.685
17603,11.5425
17604,18.5725
17605,14.2025
17606,8.755
17607,11.2425
17608,22.0075
17609,25.625
17610,30.57
17611,54.67
17612,67.1725
17613,36.82
17614,25.375
17615,27.17
17616,21.8625
17617,26.7125
17618,36.6375
17619,44.7375
17620,44.6275
17621,44.54
17622,36.975
17623,39.8225
17624,33.43
17625,30.3675
17626,45.19
17627,44.2675
17628,25.41
17629,33.3575
17630,48.7275
17631,51.315
17632,30.39
17633,25.33
17634,30.2325
17635,22.1575
17636,18.3675
17637,15.0175
17638,33.135
17639,33.9725
17640,29.5075
17641,23.35
17642,18.295
17643,7.8925
17644,3.4625
17645,0.115
17646,0.0
17647,0.0
17648,0.0
17649,0.0
17650,0.0
17651,0.0
17652,0.0
17653,0.0
17654,0.0
17655,0.0
17656,0.0
17657,0.0
17658,0.0
17659,0.0
17660,0.0
17661,0.0
17662,0.0
17663,0.0
17664,0.0
17665,0.0
17666,0.0
17667,0.0
17668,0.0
17669,0.0
17670,0.0
17671,0.0
17672,0.0
17673,0.0
17674,0.0
17675,0.0
17676,0.0
17677,0.0
17678,0.0
17679,0.0
17680,0.0
17681,0.0
17682,0.0
17683,0.0
17684,0.0
17685,0.0
17686,0.0
17687,0.0
17688,0.0
17689,0.0
17690,0.0
17691,0.0
17692,0.0
17693,0.0
17694,0.0
17695,0.0875
17696,1.2375
17697,10.15
17698,19.24
17699,37.2175
17700,69.945
17701,96.5375
17702,106.5025
17703,78.015
17704,76.7925
17705,73.9125
17706,96.0725
17707,103.46
17708,115.38
17709,80.0825
17710,74.4875
17711,99.73
17712,108.1825
17713,84.45
17714,77.7975
17715,126.5075
17716,109.7875
17717,97.525
17718,131.9925
17719,118.8425
17720,108.38
17721,147.8625
17722,99.65
17723,133.9875
17724,80.4975
17725,79.585
17726,62.08
17727,43.11
17728,37.055
17729,47.13
17730,22.3325
17731,32.6375
17732,21.8275
17733,11.1075
17734,10.8775
17735,7.6625
17736,7.3425
17737,8.14
17738,4.07
17739,3.06
17740,0.09
17741,0.0
17742,0.0
17743,0.0
17744,0.0
17745,0.0
17746,0.0
17747,0.0
17748,0.0
17749,0.0
17750,0.0
17751,0.0
17752,0.0
17753,0.0
17754,0.0
17755,0.0
17756,0.0
17757,0.0
17758,0.0
17759,0.0
17760,0.0
17761,0.0
17762,0.0
17763,0.0
17764,0.0
17765,0.0
17766,0.0
17767,0.0
17768,0.0
17769,0.0
17770,0.0
17771,0.0
17772,0.0
17773,0.0
17774,0.0
17775,0.0
17776,0.0
17777,0.0
17778,0.0
17779,0.0
17780,0.0
17781,0.0
17782,0.0
17783,0.0
17784,0.0
17785,0.0
17786,0.0
17787,0.0
17788,0.0
17789,0.0
17790,0.0
17791,0.0
17792,0.485
17793,1.045
17794,6.7925
17795,4.867500003
17796,4.3
17797,7.03
17798,8.065
17799,10.6425
17800,14.965
17801,18.98
17802,29.87
17803,15.3075
17804,15.4825
17805,25.6575
17806,33.6475
17807,22.42
17808,22.125
17809,29.795
17810,39.92
17811,23.5525
17812,22.23
17813,19.1475
17814,47.5
17815,40.3975
17816,43.715
17817,29.9425
17818,22.96
17819,29.3125
17820,22.9775
17821,26.32
17822,36.1725
17823,37.6725
17824,33.9825
17825,28.8575
17826,22.395
17827,15.2975
17828,8.295
17829,10.4225
17830,14.9625
17831,7.7775
17832,8.5375
17833,7.3675
17834,0.9
17835,6.6075
17836,0.2475
17837,0.0
17838,0.0
17839,0.0
17840,0.0
17841,0.0
17842,0.0
17843,0.0
17844,0.0
17845,0.0
17846,0.0
17847,0.0
17848,0.0
17849,0.0
17850,0.0
17851,0.0
17852,0.0
17853,0.0
17854,0.0
17855,0.0
17856,0.0
17857,0.0
17858,0.0
17859,0.0
17860,0.0
17861,0.0
17862,0.0
17863,0.0
17864,0.0
17865,0.0
17866,0.0
17867,0.0
17868,0.0
17869,0.0
17870,0.0
17871,0.0
17872,0.0
17873,0.0
17874,0.0
17875,0.0
17876,0.0
17877,0.0
17878,0.0
17879,0.0
17880,0.0
17881,0.0
17882,0.0
17883,0.0
17884,0.0
17885,0.0
17886,0.0
17887,0.4025
17888,0.51
17889,1.3525
17890,3.705
17891,4.4925
17892,32.1575
17893,22.4725
17894,19.4625
17895,15.03
17896,51.9375
17897,85.01
17898,80.5475
17899,136.8375
17900,99.9425
17901,110.1675
17902,108.505
17903,125.33
17904,140.4
17905,91.435
17906,144.3375
17907,151.6775
17908,108.3775
17909,107.2025
17910,156.6925
17911,102.9975
17912,199.8925
17913,73.11
17914,116.2175
17915,231.4725
17916,202.7075
17917,215.69
17918,184.19
17919,180.8025
17920,169.69
17921,128.66
17922,118.645
17923,82.18
17924,65.27
17925,26.145
17926,25.77
17927,15.0825
17928,5.18000002
17929,6.525
17930,4.2425
17931,0.9125
17932,0.0325
17933,0.0
17934,0.0
17935,0.0
17936,0.0
17937,0.0
17938,0.0
17939,0.0
17940,0.0
17941,0.0
17942,0.0
17943,0.0
17944,0.0
17945,0.0
17946,0.0
17947,0.0
17948,0.0
17949,0.0
17950,0.0
17951,0.0
17952,0.0
17953,0.0
17954,0.0
17955,0.0
17956,0.0
17957,0.0
17958,0.0
17959,0.0
17960,0.0
17961,0.0
17962,0.0
17963,0.0
17964,0.0
17965,0.0
17966,0.0
17967,0.0
17968,0.0
17969,0.0
17970,0.0
17971,0.0
17972,0.0
17973,0.0
17974,0.0
17975,0.0
17976,0.0
17977,0.0
17978,0.0
17979,0.0
17980,0.0
17981,0.0
17982,0.0
17983,0.0
17984,0.0
17985,0.025
17986,0.8875
17987,6.91
17988,11.3825
17989,41.4475
17990,47.45
17991,47.885
17992,45.645
17993,41.11
17994,62.82
17995,38.595
17996,137.4025
17997,146.7375
17998,111.3325
17999,117.365
18000,126.5625
18001,106.0775
18002,71.4925
18003,109.5875
18004,55.455
18005,74.9825
18006,126.0025
18007,75.2025
18008,124.7725
18009,123.9225
18010,181.2675
18011,37.3925
18012,52.4975
18013,88.2775
18014,103.71
18015,93.2975
18016,29.585
18017,76.1225
18018,78.2175
18019,73.3825
18020,66.88
18021,55.3825
18022,33.775
18023,25.0825
18024,12.3075
18025,11.0525
18026,4.37
18027,6.9075
18028,0.09
18029,0.0
18030,0.0
18031,0.0
18032,0.0
18033,0.0
18034,0.0
18035,0.0
18036,0.0
18037,0.0
18038,0.0
18039,0.0
18040,0.0
18041,0.0
18042,0.0
18043,0.0
18044,0.0
18045,0.0
18046,0.0
18047,0.0
18048,0.0
18049,0.0
18050,0.0
18051,0.0
18052,0.0
18053,0.0
18054,0.0
18055,0.0
18056,0.0
18057,0.0
18058,0.0
18059,0.0
18060,0.0
18061,0.0
18062,0.0
18063,0.0
18064,0.0
18065,0.0
18066,0.0
18067,0.0
18068,0.0
18069,0.0
18070,0.0
18071,0.0
18072,0.0
18073,0.0
18074,0.0
18075,0.0
18076,0.0
18077,0.0
18078,0.0
18079,0.0
18080,0.145
18081,1.0275
18082,3.92
18083,4.1075
18084,7.71
18085,10.9675
18086,8.5625
18087,25.9125
18088,67.88
18089,55.5525
18090,85.5675
18091,63.31
18092,66.255
18093,66.9125
18094,62.71
18095,23.3425
18096,48.14
18097,61.2675
18098,59.1225
18099,59.6
18100,58.105
18101,68.5025
18102,120.3775
18103,241.6175
18104,199.9875
18105,98.6175
18106,68.3725
18107,263.1
18108,149.995
18109,201.205
18110,207.925
18111,113.4975
18112,79.955
18113,114.2375
18114,82.7675
18115,104.08
18116,66.14
18117,50.035
18118,83.0975
18119,40.0725
18120,36.2825
18121,25.445
18122,11.2425
18123,3.47
18124,0.0
18125,0.0
18126,0.0
18127,0.0
18128,0.0
18129,0.0
18130,0.0
